root_id	root_raw	root_normalized	radical_1	radical_2	radical_3	radical_4	radical_5	root_length	traditional_class	traditional_class_raw	r1_is_nun	r1_is_yod	r1_is_waw	r1_is_alef	r2_is_yod	r2_is_waw	r3_is_he	r3_is_yod	r3_is_alef	rfinal_is_he	r1_is_guttural	r2_is_guttural	r3_is_guttural	has_resh	is_geminate	is_reduplicated_quadriliteral	has_weak_radical	structural_signature	structural_class	sc_strong	sc_final_he	sc_hollow_candidate	sc_initial_nun	sc_initial_yod_waw	sc_geminate	sc_guttural_containing	sc_quadriliteral	root_orthographic	orthographic_root_group_id	n_lexemes	binyanim	source_primary	source_ids	confidence	quality_tier	quality_flags
SYN-RT-0873cf4e51	ס-ב-מ	סבמ	ס	ב	מ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	סבמ	SYN-RG-18e0cf9734	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:סבמ	1.0	GOLD	SYNTHETIC
SYN-RT-316844e118	ס-ב-ק	סבק	ס	ב	ק			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	סבק	SYN-RG-69d7ef9c4a	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:סבק	1.0	GOLD	SYNTHETIC
SYN-RT-1438954d87	ס-ב-ת	סבת	ס	ב	ת			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	סבת	SYN-RG-db53a53f17	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:סבת	1.0	GOLD	SYNTHETIC
SYN-RT-450f618c45	ס-ג-כ	סגכ	ס	ג	כ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	סגכ	SYN-RG-bf5d6bd924	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:סגכ	1.0	GOLD	SYNTHETIC
SYN-RT-2b0dd2ebf9	ס-ג-נ	סגנ	ס	ג	נ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.N	strong	True	False	False	False	False	False	False	False	סגנ	SYN-RG-8c31287ef8	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:סגנ	1.0	GOLD	SYNTHETIC
SYN-RT-141769d8d7	ס-ג-צ	סגצ	ס	ג	צ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	סגצ	SYN-RG-1db3b3c12d	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:סגצ	1.0	GOLD	SYNTHETIC
SYN-RT-c6d3368b98	ס-ג-ק	סגק	ס	ג	ק			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	סגק	SYN-RG-b71fd7963f	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:סגק	1.0	GOLD	SYNTHETIC
SYN-RT-1c12bf65bb	ס-ג-ר	סגר	ס	ג	ר			3			False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	C.C.R	strong	True	False	False	False	False	False	False	False	סגר	SYN-RG-23bab882bc	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:סגר	1.0	GOLD	SYNTHETIC
SYN-RT-0269731da1	ס-ד-ז	סדז	ס	ד	ז			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	סדז	SYN-RG-926db41679	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:סדז	1.0	GOLD	SYNTHETIC
SYN-RT-cfecb1214e	ס-ד-כ	סדכ	ס	ד	כ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	סדכ	SYN-RG-2402c0847a	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:סדכ	1.0	GOLD	SYNTHETIC
SYN-RT-abae9c8fe8	ס-ד-פ	סדפ	ס	ד	פ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	סדפ	SYN-RG-a0336642d0	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:סדפ	1.0	GOLD	SYNTHETIC
SYN-RT-2c760f4feb	ס-ד-ק	סדק	ס	ד	ק			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	סדק	SYN-RG-ef98637757	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:סדק	1.0	GOLD	SYNTHETIC
SYN-RT-dd1ee69ea5	ס-ז-ל	סזל	ס	ז	ל			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	סזל	SYN-RG-e433919211	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:סזל	1.0	GOLD	SYNTHETIC
SYN-RT-5a35e8db5d	ס-ז-צ	סזצ	ס	ז	צ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	סזצ	SYN-RG-d61fbe3b7d	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:סזצ	1.0	GOLD	SYNTHETIC
SYN-RT-71862e754b	ס-ז-ק	סזק	ס	ז	ק			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	סזק	SYN-RG-e9303a2e98	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:סזק	1.0	GOLD	SYNTHETIC
SYN-RT-ce9424803d	ס-ז-ר	סזר	ס	ז	ר			3			False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	C.C.R	strong	True	False	False	False	False	False	False	False	סזר	SYN-RG-f77ec2ceb9	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:סזר	1.0	GOLD	SYNTHETIC
SYN-RT-e04659c9d1	ס-ט-נ	סטנ	ס	ט	נ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.N	strong	True	False	False	False	False	False	False	False	סטנ	SYN-RG-eebb65233d	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:סטנ	1.0	GOLD	SYNTHETIC
SYN-RT-3f7c5a7a57	ס-ט-ר	סטר	ס	ט	ר			3			False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	C.C.R	strong	True	False	False	False	False	False	False	False	סטר	SYN-RG-bba67db429	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:סטר	1.0	GOLD	SYNTHETIC
SYN-RT-767baee173	ס-ט-ת	סטת	ס	ט	ת			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	סטת	SYN-RG-5ce1e7cad5	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:סטת	1.0	GOLD	SYNTHETIC
SYN-RT-884eef2cc7	ס-כ-ב	סכב	ס	כ	ב			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	סכב	SYN-RG-9cb8d8c14f	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:סכב	1.0	GOLD	SYNTHETIC
SYN-RT-0d5d76ed20	ס-כ-ז	סכז	ס	כ	ז			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	סכז	SYN-RG-b7f42d55c1	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:סכז	1.0	GOLD	SYNTHETIC
SYN-RT-014e9a0537	ס-כ-נ	סכנ	ס	כ	נ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.N	strong	True	False	False	False	False	False	False	False	סכנ	SYN-RG-c6aa377276	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:סכנ	1.0	GOLD	SYNTHETIC
SYN-RT-f345b91864	ס-כ-פ	סכפ	ס	כ	פ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	סכפ	SYN-RG-bc3c44c99f	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:סכפ	1.0	GOLD	SYNTHETIC
SYN-RT-b8f4c968e1	ס-ל-ג	סלג	ס	ל	ג			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	סלג	SYN-RG-3074704388	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:סלג	1.0	GOLD	SYNTHETIC
SYN-RT-120d31b7be	ס-ל-נ	סלנ	ס	ל	נ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.N	strong	True	False	False	False	False	False	False	False	סלנ	SYN-RG-6f5111d065	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:סלנ	1.0	GOLD	SYNTHETIC
SYN-RT-58e184c9d3	ס-מ-ב	סמב	ס	מ	ב			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	סמב	SYN-RG-58f2cf30ee	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:סמב	1.0	GOLD	SYNTHETIC
SYN-RT-2da173ef27	ס-מ-ג	סמג	ס	מ	ג			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	סמג	SYN-RG-1a44fe81ca	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:סמג	1.0	GOLD	SYNTHETIC
SYN-RT-0a05aebebb	ס-מ-ד	סמד	ס	מ	ד			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	סמד	SYN-RG-2d4445f63e	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:סמד	1.0	GOLD	SYNTHETIC
SYN-RT-4ccd9cf17f	ס-מ-נ	סמנ	ס	מ	נ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.N	strong	True	False	False	False	False	False	False	False	סמנ	SYN-RG-0eb95646ba	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:סמנ	1.0	GOLD	SYNTHETIC
SYN-RT-31940adfd2	ס-מ-ת	סמת	ס	מ	ת			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	סמת	SYN-RG-aeb386664b	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:סמת	1.0	GOLD	SYNTHETIC
SYN-RT-bd073d6659	ס-נ-ט	סנט	ס	נ	ט			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.N.C	strong	True	False	False	False	False	False	False	False	סנט	SYN-RG-0d40fcd6a9	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:סנט	1.0	GOLD	SYNTHETIC
SYN-RT-1686e83184	ס-פ-ב	ספב	ס	פ	ב			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	ספב	SYN-RG-16cc10b15c	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:ספב	1.0	GOLD	SYNTHETIC
SYN-RT-a8a8c23017	ס-פ-ג	ספג	ס	פ	ג			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	ספג	SYN-RG-9c52a5ba2e	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:ספג	1.0	GOLD	SYNTHETIC
SYN-RT-3f9a6c1673	ס-פ-מ	ספמ	ס	פ	מ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	ספמ	SYN-RG-da0fc74292	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:ספמ	1.0	GOLD	SYNTHETIC
SYN-RT-5267a5cd02	ס-פ-נ	ספנ	ס	פ	נ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.N	strong	True	False	False	False	False	False	False	False	ספנ	SYN-RG-738a42c9bc	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:ספנ	1.0	GOLD	SYNTHETIC
SYN-RT-94ae8683de	ס-צ-ט	סצט	ס	צ	ט			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	סצט	SYN-RG-cb21255c54	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:סצט	1.0	GOLD	SYNTHETIC
SYN-RT-1e61ca4300	ס-צ-מ	סצמ	ס	צ	מ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	סצמ	SYN-RG-f292641d9a	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:סצמ	1.0	GOLD	SYNTHETIC
SYN-RT-4fe8328258	ס-צ-ת	סצת	ס	צ	ת			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	סצת	SYN-RG-739552ef06	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:סצת	1.0	GOLD	SYNTHETIC
SYN-RT-4f2389cd71	ס-ק-ב	סקב	ס	ק	ב			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	סקב	SYN-RG-5adbd0d724	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:סקב	1.0	GOLD	SYNTHETIC
SYN-RT-63dca91bed	ס-ק-ד	סקד	ס	ק	ד			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	סקד	SYN-RG-a49a342a08	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:סקד	1.0	GOLD	SYNTHETIC
SYN-RT-39685d824f	ס-ק-כ	סקכ	ס	ק	כ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	סקכ	SYN-RG-87bab0c4f7	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:סקכ	1.0	GOLD	SYNTHETIC
SYN-RT-2a661e5144	ס-ק-מ	סקמ	ס	ק	מ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	סקמ	SYN-RG-5616b0bee1	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:סקמ	1.0	GOLD	SYNTHETIC
SYN-RT-07f87bd83d	ס-ק-צ	סקצ	ס	ק	צ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	סקצ	SYN-RG-24ea5dbfa2	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:סקצ	1.0	GOLD	SYNTHETIC
SYN-RT-b91b2fbe37	ס-ר-ב	סרב	ס	ר	ב			3			False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	C.R.C	strong	True	False	False	False	False	False	False	False	סרב	SYN-RG-8ebb3b54e2	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:סרב	1.0	GOLD	SYNTHETIC
SYN-RT-9f712c27fb	ס-ר-ג	סרג	ס	ר	ג			3			False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	C.R.C	strong	True	False	False	False	False	False	False	False	סרג	SYN-RG-81d27a9d2a	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:סרג	1.0	GOLD	SYNTHETIC
SYN-RT-4f84e131f0	ס-ר-ט	סרט	ס	ר	ט			3			False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	C.R.C	strong	True	False	False	False	False	False	False	False	סרט	SYN-RG-965a12b93b	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:סרט	1.0	GOLD	SYNTHETIC
SYN-RT-c9c7adb76a	ס-ר-מ	סרמ	ס	ר	מ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	C.R.C	strong	True	False	False	False	False	False	False	False	סרמ	SYN-RG-61d5af02a0	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:סרמ	1.0	GOLD	SYNTHETIC
SYN-RT-32d1952c28	ס-ר-שׁ	סרשׁ	ס	ר	ש			3			False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	C.R.C	strong	True	False	False	False	False	False	False	False	סרש	SYN-RG-c2db0b393f	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:סרשׁ	1.0	GOLD	SYNTHETIC
SYN-RT-edfdd610fe	ס-שׁ-ד	סשׁד	ס	ש	ד			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	סשד	SYN-RG-818a464476	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:סשׁד	1.0	GOLD	SYNTHETIC
SYN-RT-fa08417a42	ס-שׁ-כ	סשׁכ	ס	ש	כ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	סשכ	SYN-RG-bde0466b7c	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:סשׁכ	1.0	GOLD	SYNTHETIC
SYN-RT-2546bb7af3	ס-שׁ-ל	סשׁל	ס	ש	ל			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	סשל	SYN-RG-e2293cf280	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:סשׁל	1.0	GOLD	SYNTHETIC
SYN-RT-284625c241	ס-שׁ-צ	סשׁצ	ס	ש	צ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	סשצ	SYN-RG-2ad9c7e21a	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:סשׁצ	1.0	GOLD	SYNTHETIC
SYN-RT-6366a7b480	ס-שׁ-ק	סשׁק	ס	ש	ק			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	סשק	SYN-RG-d5fac67f63	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:סשׁק	1.0	GOLD	SYNTHETIC
SYN-RT-0ec3c9cb25	ס-שׁ-ת	סשׁת	ס	ש	ת			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	סשת	SYN-RG-769789964c	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:סשׁת	1.0	GOLD	SYNTHETIC
SYN-RT-2cdd840b4a	ס-ת-כ	סתכ	ס	ת	כ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	סתכ	SYN-RG-a163c364a3	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:סתכ	1.0	GOLD	SYNTHETIC
SYN-RT-8b82f4d3db	ס-ת-ל	סתל	ס	ת	ל			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	סתל	SYN-RG-a1ddba2320	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:סתל	1.0	GOLD	SYNTHETIC
SYN-RT-d74680914b	ס-ת-נ	סתנ	ס	ת	נ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.N	strong	True	False	False	False	False	False	False	False	סתנ	SYN-RG-74fa30b99d	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:סתנ	1.0	GOLD	SYNTHETIC
SYN-RT-14740ed99c	ס-ת-צ	סתצ	ס	ת	צ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	סתצ	SYN-RG-ef14376c0e	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:סתצ	1.0	GOLD	SYNTHETIC
SYN-RT-2d5bb590a0	פ-ב-ט	פבט	פ	ב	ט			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	פבט	SYN-RG-752b7375f7	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:פבט	1.0	GOLD	SYNTHETIC
SYN-RT-77d12f8463	פ-ב-ס	פבס	פ	ב	ס			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	פבס	SYN-RG-c00761646c	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:פבס	1.0	GOLD	SYNTHETIC
SYN-RT-9758bc68df	פ-ב-ת	פבת	פ	ב	ת			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	פבת	SYN-RG-c2b0afe0c0	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:פבת	1.0	GOLD	SYNTHETIC
SYN-RT-caed4450f5	פ-ג-ב	פגב	פ	ג	ב			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	פגב	SYN-RG-4589036629	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:פגב	1.0	GOLD	SYNTHETIC
SYN-RT-9aea65be7c	פ-ג-מ	פגמ	פ	ג	מ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	פגמ	SYN-RG-dd95bdb4d3	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:פגמ	1.0	GOLD	SYNTHETIC
SYN-RT-18bc7488bd	פ-ג-נ	פגנ	פ	ג	נ			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.N	strong	True	False	False	False	False	False	False	False	פגנ	SYN-RG-6af2f2d058	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:פגנ	1.0	GOLD	SYNTHETIC
SYN-RT-7b9eb3110c	פ-ג-ס	פגס	פ	ג	ס			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	פגס	SYN-RG-91e4192724	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:פגס	1.0	GOLD	SYNTHETIC
SYN-RT-1d9c055cec	פ-ג-ר	פגר	פ	ג	ר			3			False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	C.C.R	strong	True	False	False	False	False	False	False	False	פגר	SYN-RG-59849e209b	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:פגר	1.0	GOLD	SYNTHETIC
SYN-RT-4df4db4215	פ-ג-ת	פגת	פ	ג	ת			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	פגת	SYN-RG-531f8eefc9	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:פגת	1.0	GOLD	SYNTHETIC
SYN-RT-32876967bb	פ-ד-ב	פדב	פ	ד	ב			3			False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	C.C.C	strong	True	False	False	False	False	False	False	False	פדב	SYN-RG-547c8b53d2	7	HIFIL|HITPAEL|HUFAL|NIFAL|PAAL|PIEL|PUAL	synthetic_v1	synthetic_v1:root:פדב	1.0	GOLD	SYNTHETIC
